Id;Typ;Namn;Undertyp;Nivå;Säljvärde;Stats;Krav;Effekter;Yrke;Material;Föremål;Mynt;Tid;Handlare;Loot;Kategorier;Beskrivning
49;weapon;Besmyckad klyvyxa;Axe;15+;500;Skada 10-18 · Krit 19 + (20% till 30%) · Kritchans 0-7% · Hållbarhet 85 · Block/runda 2 · Dual · Vikt 12 · Ench 1;120 Styrka, 110 Yxor (rek);+2% Perfekt träff, +7 yxor;;;;;;;;;Den enkla klyvyxan är ett vanligt val för gladiatorer som är nya till Stenhem. Många byter ut den allt eftersom, men vissa vänjer sig vid att använda vapnet. Därför har Durin tagit fram ett parti besmyckade och förbättrade klyvyxor, som är mer påkostade och genomarbetade varianter. De kostar mer, men presterar också bättre.Om du vill ha ett balanserat vapen som tillåter dig agera såväl offensivt som defensivt beroende på situation, kan detta vapen vara mycket värt att överväga.
270;weapon;Ädel skogsstav;Stave;15+;390;Skada 2-5 · Krit 6 + (10% till 10%) · Kritchans 0-7% · Hållbarhet 81 · Block/runda 2 · 2H · Vikt 7 · Ench 2;50 Styrka, 130 Stavar (rek);+10 stavar, +15 Initiativstyrka;;;;;;;;;En vackert besmyckad stav av vackraste träslag. Oerhört lätt i handen och tillåter en gladiator att utdela flera slag i snabb succession.
258;weapon;Alvisk svärdstav;Sword;15+;80;Skada 22-23 · Krit 24 + (1% till 5%) · Kritchans 0-7% · Hållbarhet 100 · Block/runda 2 · 2H · Vikt 10 · Ench 2;Kräver att du är av rasen alv, 75 Styrka, 105 Svärd (rek);+10 svärd, +15% Undvika anfall;;;;;;;;;En alvisk klinga med långt handtag som gör den till ett mellanting mellan svärd och spjut. Ett relativt svårt vapen att använda men dödligt i rätt händer.
135;weapon;Skallslaga;Chain;15+;340;Skada 11-36 · Krit 37 + (10% till 25%) · Kritchans 0-7% · Hållbarhet 70 · Block/runda 2 · 2H · Vikt 24 · Ench 2;145 Styrka, 105 Kättingvapen (rek);+1% Perfekt träff, +3 kättingvapen;Vapensmide 3;2 x Granträ, 2 x Svart valnöt, 2 x Stål;;0;1700;;;;Själva idéen att fästa ett kranium i änden på ett vapen tycks för vissa vara osmakligt, omoraliskt eller horribelt. Många entusiaster av skallslagan tycker snarare att vapnet är som allra vackrast när vapnets kranium begravts motståndarens och vackert skimrar omgiven av blod och hjärnsubstans.
188;weapon;Välvårdat månspjut;Spear;15+;250;Skada 6-16 · Krit 17 + (3% till 10%) · Kritchans 0-7% · Hållbarhet 52 · Block/runda 2 · Dual · Vikt 4 · Ench 1;60 Styrka, 120 Stickvapen (rek);+1% Perfekt träff, +5 stickvapen, +10 Initiativstyrka, +10 Undvika anfall, +15 Inlärningsförmåga;Vapensmide 3;1 x Svart valnöt;1 x Månspjut;0;1500;;;;Du har med inspiration från himlakroppen skapat ett spjut efter specifika instruktioner från Beren. Bladet på spjutet glimmar i månens ljus.
990;weapon;Slagjärn;Mace;15+;350;Skada 14-18 · Krit 19 + (20% till 20%) · Kritchans 0-2% · Hållbarhet 105 · Block/runda 2 · Dual · Vikt 15 · Ench 1;85 Styrka, 110 Hammare (rek);-7 hammare, -7 Initiativstyrka;;;;;;;;;Slagjärn är en robust och enkel hammare, vars huvudsakliga styrka ligger i dess tålighet och pålitlighet. Hammaren har ett kort, grovt handtag av ekträ som är bundet med slitna läderremmar för bättre grepp. Huvudet är smitt av järn och har en fyrkantig form med tydliga märken av många års användning i arenan. Trots sitt tunga utseende är Slagjärn balanserad och effektiv i närstrid, och har blivit en favorit bland unga gladiatorer för dess förmåga att uthärda slag efter slag utan att spricka eller förlora sin kraft. Det är ett vapen för den som värdesätter uthållighet över elegans.
220;weapon;Stort svartspjut;Spear;15+;290;Skada 9-17 · Krit 18 + (1% till 10%) · Kritchans 0-4% · Hållbarhet 46 · Block/runda 2 · Dual · Vikt 8 · Ench 1;Kräver att du är av rasen troll, Kräver att du är av rasen ork, 90 Styrka, 110 Stickvapen (rek);+10 Initiativstyrka;;;;;;;;;Svartspjuten kännetecknas av sina sågtandade spetsar och grövre handtag. Det här är större än vad de brukar vara, kanske tillverkat för ett troll. Det går dock alldeles utmärkt även för lite mindre svartblod att använda, så länge de har styrkan som krävs för att svinga runt det tunga vapnet.Skaftet är gjort av mörkt trä och den grova spetsen gör att balansen i spjutet är märklig och tar lite tid att vänja sig vid.
50;weapon;Morgulyxa;Axe;15+;500;Skada 8-17 · Krit 18 + (0% till 0%) · Kritchans 0-9% · Hållbarhet 66 · Block/runda 2 · Dual · Vikt 8 · Ench 1;70 Styrka, 115 Yxor (rek);+3% Perfekt träff, +10 yxor, +5% Undvika anfall;Vapensmide 3;2 x Ekträ, 2 x Stål, 1 x Alvsilver;;0;1350;;;;"Absoluta favoriten hos diverse ljusskygga individer, tillverkad för att förfoga smärta bortom vansinnets gräns.Vapnet ser inte mycket ut för världen. Det är enkelt, klumpigt och ganska fult, men låt inte skenet bedraga; det finns en balans i vapnet som inte avslöjas för blotta ögat, utan först blir tydlig när du håller vapnet i dina händer.Enligt sägnerna finns dessutom en viss mörk magi ingjutet i vapnets blad, detta är dock någonting du märker först i stridens hetta."
683;weapon;Välvårdad krigsyxa;Axe;15+;200;Skada 10-17 · Krit 18 + (20% till 30%) · Kritchans 0-6% · Hållbarhet 75 · Block/runda 2 · Dual · Vikt 11 · Ench 1;95 Styrka, 115 Yxor (rek);+3% Perfekt träff, +5 Styrka, +5 Initiativstyrka, +10 Inlärningsförmåga;Vapensmide 3;1 x Svart valnöt;1 x Krigsyxa;0;1500;;;;En klassisk yxa som har använts i strid sen tidernas begynnelse.När en vanlig galdiator har råd och erfarenhet att köpa en Krigsyxa, gör gladiatorn det med stolthet. Det visar på att gladiatorn har överkommit dem första stegen i arenans hänsynslösa värld.Denna Krigsyxa har tagit hand om väl genom flertalet strider på den blodiga sanden.
45;weapon;Bronsyxa;Axe;15+;340;Skada 11-16 · Krit 17 + (20% till 30%) · Kritchans 0-6% · Hållbarhet 81 · Block/runda 2 · Dual · Vikt 11 · Ench 1;90 Styrka, 110 Yxor (rek);+1% Perfekt träff, +7 Uthållighet;;;;;;;;;Denna yxa har ett kort skaft och ett huvud med en rakbladsvass egg. Den är väldigt lätt och välbalanserad, och därför ett populärt val bland de gladiatorer som väljer att strida med yxor. Trots att brons är en ganska spröd metall är Durin sedvanligt skicklig på att arbeta med den, och hans talang gör bronset väldigt hållbart.Detta vapen kan ses bäras i såväl vapen- som parerarm hos stadens gladiatorer.
41;weapon;Långyxa;Axe;15+;220;Skada 8-20 · Krit 21 + (30% till 40%) · Kritchans 0-6% · Hållbarhet 73 · Block/runda 2 · Dual · Vikt 13 · Ench 1;125 Styrka, 115 Yxor (rek);+10 Initiativstyrka;;;;;;;;;"Långyxan är ett vapen som få gladiatorer vågar försöka bemästra, då längden kan uppfattas som klumpig. Dem som lyckas tygla denna yxa röner dock oftast stora framgångar i arenan, då motståndarna har svårt att formulera en taktik mot detta besynnerliga vapen. Att bära ett långt vapen har helt klart sina nackdelar, men för den skicklige; desto fler fördelar."
675;weapon;Välvårdad molnhammare;Mace;15+;300;Skada 10-14 · Krit 15 + (10% till 10%) · Kritchans 0-2% · Hållbarhet 85 · Block/runda 2 · Dual · Vikt 12 · Ench 1;80 Styrka, 105 Hammare (rek);+4 hammare, +10 Inlärningsförmåga;Vapensmide 3;1 x Alvsilver;1 x Molnhammare;0;1500;;;;Med lite tips från Durin om hur hans experimentella smide bör behandlas har du vårdat din molnhammare med äkta kärlek. Fortsätt behandla den såhär så har du ett pålitligt vapen för resten av livet.
240;weapon;Gruvhammare;Mace;15+;260;Skada 13-15 · Krit 16 + (10% till 10%) · Kritchans 0-1% · Hållbarhet 105 · Block/runda 2 · Dual · Vikt 15 · Ench 1;Kräver att du är av rasen dvärg, 100 Styrka, 105 Hammare (rek);-5 Initiativstyrka;Vapensmide 3;4 x Ekträ, 4 x Järn;;0;1800;;;;Gruvhammaren är egentligen mer ett verktyg än ett vapen. Dvärgarna använder dessa flitigt i sina gruvor för att bryta sten och mineraler, men det som kan ta sönder berget självt kan också ta sönder en ömtålig kropp av kött och blod.
297;weapon;Goblinsk besmyckad påk;Mace;15+;100;Skada 13-19 · Krit 20 + (10% till 10%) · Kritchans 0-1% · Hållbarhet 79 · Block/runda 2 · Dual · Vikt 12 · Ench 1;Kräver att du är av rasen goblin, 85 Styrka, 110 Hammare (rek);+5 Styrka, +5 Tur;;;;;;;;;Gobliner är analfabeter och har inget skriftspråk, men de “lärda” goblinerna använder primitiva symboler för att förmedla mening. Denna påk är prydd av sådana symboler, vars äkta mening är omöjlig att förstå för icke-gobliner.
119;weapon;Träskhammare;Mace;15+;490;Skada 10-18 · Krit 19 + (10% till 10%) · Kritchans 0-1% · Hållbarhet 92 · Block/runda 2 · Dual · Vikt 16 · Ench 1;90 Styrka, 100 Hammare (rek);+4% Bashälsa;;;;;;;;;Väster om Stenhem ligger de stora träskmarkerna, där trollen brukar hålla till. Många av träskens invånare använder vapen som liknar den här, med extra långa skaft. På platser där marken är lömsk och när som helst kan förvandlas till ett vattenfyllt hål är det mycket praktiskt att ha ett långt tillhygge man kan känna efter med. Denna hammares huvud är lättare än de flesta, just för att den ska vara enklare att också använda som redskap. Det betyder dock inte att den är mindre farlig, då det längre skaftet ger extra kraft i svingen.
114;weapon;Besmyckad bergshammare;Mace;15+;230;Skada 11-18 · Krit 19 + (10% till 10%) · Kritchans 0-1% · Hållbarhet 89 · Block/runda 2 · Dual · Vikt 16 · Ench 1;105 Styrka, 90 Hammare (rek);+5 Bashälsa;;;;;;;;;Två stora ädelstenar på vardera sida av huvudet och personligt dekorerade lädergrepp, det är vad Durin piffat upp denna bergshammare med. Förutom de kosmetiska skillnaderna har han också balanserat vikten vilket gör den till ett respektingivande vapen.
113;weapon;Bronshammare;Mace;15+;200;Skada 11-16 · Krit 17 + (10% till 10%) · Kritchans 0-1% · Hållbarhet 89 · Block/runda 2 · Dual · Vikt 15 · Ench 1;75 Styrka, 90 Hammare (rek);-;;;;;;;;;Det karaktäristiskt kvadratiska huvudet är vanligt i vissa dvärgklaner. Dvärgsmeder lägger hög prestige i att smida den mest perfekt formade hammare de kan, och ibland hålls till och med informella tävlingar i konsten. Det finns därför en god tillgång på dessa vapen, vilket är en bidragande faktor till varför de är så populära.
977;weapon;Kallblodspjut;Spear;15+;250;Skada 10-15 · Krit 16 + (1% till 5%) · Kritchans 0-6% · Hållbarhet 52 · Block/runda 2 · Dual · Vikt 6 · Ench 1;Kräver att du är av rasen salamanth, Kräver att du är av rasen odöd, 70 Styrka, 115 Stickvapen (rek);+2% Perfekt träff, +4% Bashälsa, +10 Initiativstyrka;;;;;;;;;Vackra symboler är inristade i bladet på detta unika spjut, tillverkat av cheimonstål. Processen för att framställa cheimonstål hålls hemlig av stadens smeder, men den involverar att ta vapnet från extrem hetta till extrem kyla flera gånger under smidesprocessen. Cheimonstål är obehagligt för varmblodiga att hålla i, men spjutet ligger fint i händerna på övriga.
27;weapon;Stor Tvåhandsyxa;Axe;15+;270;Skada 18-33 · Krit 34 + (9% till 9%) · Kritchans 0-7% · Hållbarhet 90 · Block/runda 2 · 2H · Vikt 20 · Ench 2;125 Styrka, 115 Yxor (rek);+1% Perfekt träff, +10 yxor;Vapensmide 3;1 x Ekträ, 2 x Svart valnöt, 2 x Stål;;0;1750;;;;Durins stolthet och hans eget val av vapen när det kom till stridigheter i hans ungdom. Mycket möda har lagts på att varje exemplar av denna yxa som finns att köpa ska efterlikna hans egna yxa. Både till utseende och storlek är stor tvåhandsyxa ett formidabelt vapen som har skickat många gladiatorer till eftervärlden.
39;weapon;Bergsyxa;Axe;15+;180;Skada 10-15 · Krit 16 + (10% till 20%) · Kritchans 0-4% · Hållbarhet 74 · Block/runda 2 · Dual · Vikt 9 · Ench 1;70 Styrka, 110 Yxor (rek);+1% Perfekt träff, +5 yxor;;;;;;;;;Bergsyxan har en längd på just över en halvmeter och hälften av det i bredd på yxans huvud. Den är en lätt, tålig och robust yxa som ligger bra i handen. Som namnet antyder så kommer denna yxa norrifrån, bortom rikets gränser och är där ett mycket populärt och väl använt vapen bland dvärgar och nordmän. Den har genom handelsmän på resande fot hittat sin väg till Arenan.
155;weapon;Havsyxa;Axe;15+;200;Skada 11-15 · Krit 16 + (0% till 0%) · Kritchans 0-7% · Hållbarhet 68 · Block/runda 2 · Dual · Vikt 6 · Ench 1;Kräver att du har bedriften Stridens Gladiator, 65 Styrka, 120 Yxor (rek);+4% Perfekt träff, +4 Undvika anfall, +8% Undvika anfall;;;;;;;;;Alla som någon gång besökt stadens värdhus har säkert hört gamle Antuin berätta om när han i sina unga år slogs mot sjöfolket.Även om det mesta Antuin säger är kryddat så är det sant att riket faktiskt var i strid mot sjöfolket för en herrans massa år sen.Kriget pågick under en längre tid, men ingen riktig vinnare kunde utses. Till slut gick båda parterna med på en vapenvila och fred slöts.Långsamt började sjöfolket och rikets folk beblanda sig. Rikets kultur har alltid varit mer framhävd men här och var kan minnen och spår hittas av den sedan länge försvunna sjöfolkskulturen. Den mäktiga Havsyxan är en sådan, idag finns ingen i riket som kan tyda de konstiga symboler som pryder detta vapen.Men Havsyxan används flitigt av mer erfarna gladiatorer, och den verkar ha en speciell dragningskraft hos människor.
217;weapon;Bergets slägga;Mace;15+;550;Skada 10-20 · Krit 21 + (20% till 20%) · Kritchans 0-1% · Hållbarhet 98 · Block/runda 2 · Dual · Vikt 17 · Ench 1;155 Styrka, 85 Hammare (rek);-;;;;;;;;;En kompakt hammare vars utformning är lika enkel som den är briljant. Enligt sägnen är vapnet resultatet av ett troll som tröttnat på att köpa dyr utrustning från stadens smeder och istället med full kraft slagit en sten på toppen av ett skaft tills stenen fastnade. Men smederna vinner alltid, och detta gråsprakande vapen säljs numera på Stenhems marknad till ett, enligt dess säljare, mycket rimligt pris.
178;weapon;Makhila;Stave;15+;110;Skada 4-8 · Krit 9 + (10% till 10%) · Kritchans 0-7% · Hållbarhet 84 · Block/runda 2 · 2H · Vikt 8 · Ench 2;70 Styrka, 125 Stavar (rek);+5 stavar, +10 Initiativstyrka;;;;;;;;;Dessa stavar var ursprungligen en sorts auktoritetssymboler. De bars av furstar, småhärskare och andra krigsherrar för att indikera status - på samma sätt en krona används av kungar och kejsare. Med tiden kom de att även börja användas som ett effektivt och dödligt vapen inte minst i trängda situationer då dess ägare fick behålla dem vid sin sida även när de i övrigt avväpnats. Ett listigt trick som snabbt gav Makhilan en status som ett farligt vapen att akta sig för snarare än ett ornament. Inget av de forna konnotationerna finns kvar utom i kejserliga palatsets historieböcker, men vapnet är fortfarande en vanlig syn bland Stenhems stavanvändare.
90;weapon;Besmyckad parerdolk;Spear;15+;160;Skada 4-8 · Krit 9 + (1% till 5%) · Kritchans 0-4% · Hållbarhet 90 · Block/runda 2 · Dual · Vikt 2 · Ench 1;40 Styrka, 125 Stickvapen (rek);+1% Perfekt träff, +10 stickvapen, +5 Undvika anfall, +5% Undvika anfall;;;;;;;;;Vapnet har ett tunt blad gjort i en ovanligt tålig metall vilket ger dolken både en låg vikt men också en stor möjlighet att parera attacker. Dolken är också mer välbalanserad än den vanliga parerdolken och ligger lite bättre i handen.Handtaget på dolken är mycket vackert dekorerat med runor och symboler. Deras syfte sägs vara att skänka krigaren som bär dolken i strid ett extra mått av kvickhet. Vad som är sägnen och vad som är sanning får dess användare avgöra.
81;weapon;Besmyckad glav;Spear;15+;280;Skada 9-15 · Krit 16 + (1% till 5%) · Kritchans 0-7% · Hållbarhet 45 · Block/runda 2 · Dual · Vikt 5 · Ench 1;65 Styrka, 130 Stickvapen (rek);+12% Initiativstyrka, +6% Undvika anfall;;;;;;;;;En glav som dekorerats med ädelstenar och alviska runor. Ett mycket vackert vapen, men den som misstar det för ett blott dekorativt spjut kommer snabbt märka att det kan orsaka stor skada.Spjutet vår en offensiv tyngdpunkt genom ett smalt skaft och en väl tilltagen spets. Vilket gör att det kan tränga igenom såväl sköldar och rustningar som motståndare.
83;weapon;Besmyckat jaktspjut;Spear;15+;375;Skada 8-17 · Krit 18 + (4% till 10%) · Kritchans 0-6% · Hållbarhet 54 · Block/runda 2 · Dual · Vikt 6 · Ench 1;85 Styrka, 125 Stickvapen (rek);+2% Perfekt träff, +15 Initiativstyrka;Vapensmide 3;2 x Granträ, 1 x Svart valnöt, 3 x Stål;;0;1400;;;;En vackert utvecklad variant av det klassiska jaktspjutet. Används ofta av de mer välbärgade invånarna i Stenhem i jaktsammanhang. Spetsen på det här jaktspjutet har polerats så att den blänker i solen, och dess tilltagna längd gör det till ett effektivt vapen. Dess skaft är slipat och oljat för att ligga rätt i handen och ingjuta lite extra skräck i fienden.
120;weapon;Besmyckad hjälmkrossare;Mace;15+;520;Skada 11-19 · Krit 20 + (10% till 10%) · Kritchans 0-1% · Hållbarhet 93 · Block/runda 2 · Dual · Vikt 14 · Ench 1;110 Styrka, 95 Hammare (rek);-;;;;;;;;;Hjälmkrossaren är ett populärt och effektivt vapen bland många av stadens gladiatorer. Just denna variant är rikligt besmyckad för den som är beredd att spilla blod på arenans sand med extra pom a och ståt.
80;weapon;Titanlans;Spear;15+;270;Skada 20-23 · Krit 24 + (1% till 12%) · Kritchans 0-8% · Hållbarhet 90 · Block/runda 2 · 2H · Vikt 13 · Ench 2;90 Styrka, 110 Stickvapen (rek);+1% Perfekt träff, +20 Initiativstyrka;;;;;;;;;Lansen är ett otympligt vapen som icke desto mindre kan vara väldigt effektivt om man lär sig använda den på rätt sätt. Titanlansen mäter nästan en alv i längd och då den är gjord helt i metall borde den vara ett av de tyngre vapnen ute på arenan. Valet av metall gör dock att vikten hålls relativ låg vilket gör den förvånandsvärt lättmanövrerad. Vikten, längden och materialet tillsammans med en förstärkt spets utgör en dödlig kombination och skapar ett effektivt vapen.
572;weapon;Svartstav;Stave;15+;250;Skada 8-22 · Krit 23 + (10% till 10%) · Kritchans 0-7% · Hållbarhet 94 · Block/runda 2 · 2H · Vikt 14 · Ench 2;Kräver att du är av rasen goblin, Kräver att du är av rasen ork, Kräver att du är av rasen troll, 170 Styrka, 95 Stavar (rek);+5 stavar, +10 Styrka, +5 Initiativstyrka;;;;;;;;;En rejäl stav med ett getkranium fäst i ena änden. Gug Durbul lovar att dess lätthanterlighet tillsammans med dess tyngd gör den väldigt passande för att knäcka revben på både alver och dvärgar.
